,user_id,item_id,rating,timestamp
2017,131,1281,4,883681561
2018,270,97,4,876955633
2019,159,127,5,880989744
2020,230,202,4,880485352
2022,318,356,4,884496671
2023,123,531,3,879872671
2025,232,630,3,888550060
2026,5,382,5,875636587
2028,180,762,4,877126241
2029,178,282,3,882823978
2030,319,313,5,889816026
2031,180,737,3,877128327
2032,270,736,5,876955087
2033,269,658,2,891448497
2035,269,793,4,891449880
2036,54,685,3,880935504
2040,314,95,5,877888168
2042,230,378,5,880485159
2045,270,370,5,876956232
2046,256,716,5,882165135
2047,80,582,3,887401701
2049,312,121,3,891698174
2052,189,1115,4,893264270
2053,77,195,5,884733695
2054,99,742,5,885679114
2058,206,900,1,888179980
2059,83,338,4,883868647
2061,253,216,4,891628252
2062,223,596,3,891549713
2063,108,50,4,879879739
2064,94,347,5,891724950
2066,101,281,2,877136842
2069,314,1263,2,877890611
2070,271,111,4,885847956
2071,314,276,1,877886413
2072,18,387,4,880130155
2073,207,4,4,876198457
2076,215,144,4,891435107
2077,279,1376,4,886016680
2078,234,1015,2,892079617
2079,296,248,5,884196765
2080,270,83,4,876954995
2083,5,376,2,879198045
2085,104,411,1,888465739
2086,275,449,3,876198328
2087,185,269,5,883524428
2089,279,1182,3,875314370
2093,147,292,5,885594040
2095,28,95,3,881956917
2096,29,539,2,882821044
2103,97,89,5,884238939
2105,59,710,3,888205463
2106,238,756,3,883576476
2107,178,209,4,882826944
2108,186,470,5,879023693
2113,157,250,1,886890296
2116,207,87,4,884386260
2117,47,995,3,879440429
2118,148,114,5,877016735
2119,94,9,5,885872684
2121,244,409,4,880605294
2124,234,20,4,891227979
2125,106,107,4,883876961
2127,294,1199,2,889242142
2128,323,257,2,878739393
2129,140,268,4,879013684
2130,220,303,4,881198014
2131,67,64,5,875379211
2132,170,299,3,886190476
2133,230,142,4,880485633
2136,275,501,3,875154718
2139,11,741,5,891902745
2140,59,286,3,888202532
2142,194,234,3,879521167
2143,57,204,4,883698272
2144,314,417,4,877888855
2147,194,792,4,879524504
2148,159,1037,2,884360502
2149,186,983,3,879023152
2151,68,7,3,876974096
2152,286,721,3,877532329
2153,316,306,4,880853072
2154,280,781,4,891701699
2156,211,127,4,879461498
2157,187,215,3,879465805
2158,71,134,3,885016614
2159,306,242,5,876503793
2163,232,91,5,888549515
2164,98,47,4,880498898
2165,53,24,3,879442538
2169,12,300,4,879958639
2171,238,111,4,883576603
2174,63,20,3,875748004
2175,40,268,4,889041430
2178,104,327,2,888442202
2181,258,288,1,885700919
2183,148,70,5,877021271
2186,94,556,3,891722882
2193,278,311,4,891295130
2194,229,347,1,891632073
2195,101,252,3,877136628
2196,63,1028,3,875748198
2197,275,520,4,880314218
2198,275,173,3,875154795
2200,230,234,4,880484756
2202,73,357,5,888626007
2203,83,118,3,880307071
2204,4,361,5,892002353
2207,15,473,1,879456204
2208,244,89,5,880602210
2210,219,347,1,889386819
2213,125,997,2,892838976
2214,279,487,3,890282182
2215,76,582,3,882607444
2216,272,48,4,879455143
2217,269,285,5,891446165
2218,244,380,4,880608133
2219,271,220,3,885848179
2221,306,864,3,876504286
2223,57,1047,4,883697679
2226,116,7,2,876453915
2227,52,95,4,882922927
2228,209,688,1,883589626
2230,208,202,4,883108476
2232,141,274,5,884585220
2233,260,990,5,890618729
2234,177,299,4,880130500
2236,223,969,5,891550649
2237,107,271,2,891264432
2238,26,25,3,891373727
2240,244,167,3,880607853
2241,15,678,1,879455311
2242,286,709,4,877532748
2244,167,364,3,892738212
2245,99,181,5,885680138
2246,56,196,2,892678628
2250,228,475,3,889388521
2254,197,515,5,891409935
2255,57,756,3,883697730
2256,246,82,2,884921986
2258,323,223,4,878739699
2261,18,863,3,880130680
2262,271,410,2,885848238
2263,307,509,3,877121019
2264,54,298,4,892681300
2266,194,237,3,879538959
2267,194,82,2,879524216
2269,287,257,4,875334224
2270,290,82,4,880473918
2272,279,491,5,875296435
2273,290,393,3,880475169
2276,269,156,5,891449364
2278,323,298,4,878739275
2279,296,258,5,884196469
2280,18,965,4,880132012
2283,125,239,5,892838375
2284,244,652,5,880606533
2285,135,431,2,879857868
2286,138,211,4,879024183
2287,59,604,3,888204927
2292,219,882,3,889386741
2294,125,152,1,879454892
2295,63,50,4,875747292
2296,255,448,3,883216544
2300,189,203,3,893265921
2301,59,470,3,888205714
2303,234,161,3,892335824
2304,6,143,2,883601053
2306,226,147,3,883889479
2307,204,340,5,892389195
2309,186,281,4,879023390
2310,6,275,4,883599102
2311,269,82,2,891450780
2312,69,300,3,882027204
2313,259,959,4,888720593
2314,5,62,4,875637575
2316,135,449,3,879857843
2318,5,231,2,875635947
2319,286,258,4,877530390
2320,104,249,3,888465675
2327,234,614,3,892334609
2328,1,64,5,875072404
2329,325,485,3,891478599
2330,312,641,5,891698300
2331,207,810,2,877125506
2334,142,181,5,888640317
2335,296,242,4,884196057
2338,294,676,3,877821514
2339,69,174,5,882145548
2340,195,265,4,888737346
2341,121,509,5,891388145
2342,279,509,3,875296552
2345,280,472,2,891702086
2347,175,96,3,877108051
2348,180,431,4,877442098
2351,318,257,5,884471030
2352,59,588,2,888204389
2354,256,939,5,882164893
2355,310,24,4,879436242
2357,83,139,3,880308959
2358,280,128,3,891701188
2360,18,494,3,880131497
2362,91,427,4,891439057
2363,318,631,4,884496855
2364,275,258,3,875154310
2365,97,482,5,884238693
2368,188,769,2,875074720
2369,94,89,3,885870284
2372,256,765,4,882165328
2374,196,67,5,881252017
2375,232,175,5,888549815
2376,159,685,4,880557347
2377,99,182,4,886518810
2378,175,71,4,877107942
2382,270,53,4,876956106
2385,56,235,1,892911348
2386,11,190,3,891904174
2387,162,181,4,877635798
2388,117,829,3,881010219
2391,6,294,2,883599938
2396,207,121,3,875504876
2397,59,70,3,888204758
2398,26,455,3,891371506
2399,234,705,5,892318002
2400,270,466,5,876955899
2401,97,484,3,884238966
2402,11,660,3,891904573
2403,5,377,1,878844615
2404,56,797,4,892910860
2406,173,286,5,877556626
2407,67,1095,4,875379287
2410,36,883,5,882157581
2411,100,321,1,891375112
2412,269,729,2,891448569
2413,131,100,5,883681418
2415,14,709,5,879119693
2416,284,305,4,885328906
2417,191,752,3,891560481
2420,207,864,3,877750738
2422,52,1086,4,882922562
2424,223,318,4,891550711
2425,22,79,4,878887765
2426,137,546,5,881433116
2429,269,616,4,891450453
2430,197,294,4,891409290
2432,26,1016,3,891377609
2434,193,435,4,889124439
2437,115,127,5,881171760
2438,59,433,5,888205982
2439,217,22,5,889069741
2440,279,709,4,875310195
2441,257,345,4,887066556
2442,279,789,4,875306580
2443,279,919,3,892864663
2444,63,222,3,875747635
2445,178,73,5,882827985
2447,111,313,4,891679901
2449,94,625,4,891723086
2450,59,496,4,888205144
2451,179,905,4,892151331
2456,56,69,4,892678893
2461,15,932,1,879456465
2462,244,155,3,880608599
2463,234,233,2,892335990
2464,15,127,2,879455505
2468,310,536,4,879436137
2469,37,55,3,880915942
2470,234,617,3,892078741
2472,75,409,3,884050829
2473,197,518,1,891409982
2474,314,692,5,877888445
2475,187,523,3,879465125
2481,99,597,4,885679210
2482,234,482,4,892334803
2484,233,99,3,877663383
2485,66,249,4,883602158
2486,280,204,3,891700643
2489,99,410,5,885679262
2491,97,98,4,884238728
2494,270,781,5,876955750
2496,189,1,5,893264174
2497,67,147,3,875379357
2498,234,50,4,892079237
2499,40,880,3,889041643
2500,294,222,4,877819353
2504,314,1289,2,877887388
2505,131,750,5,883681723
2506,296,48,5,884197091
2507,81,3,4,876592546
2509,57,926,3,883697831
2510,234,134,5,892333573
2511,53,174,5,879442561
2512,280,544,4,891701302
2513,123,135,5,879872868
2515,96,479,4,884403758
2522,59,12,5,888204260
2523,3,343,3,889237122
2524,310,845,5,879436534
2526,4,357,4,892003525
2527,25,615,5,885852611
2528,11,517,2,891905222
2530,59,170,4,888204430
2531,147,305,4,885593997
2532,314,1518,4,877891426
2533,256,413,4,882163956
2534,234,618,3,892078343
2535,246,8,3,884921245
2536,255,678,2,883215795
2538,272,127,5,879454725
2539,104,269,5,888441878
2542,97,50,5,884239471
2543,150,121,2,878747322
2544,14,530,5,890881433
2545,23,170,4,874785348
2547,165,325,4,879525672
2548,244,7,4,880602558
2550,28,98,5,881961531
2551,259,269,3,877923906
2553,28,173,3,881956220
2554,94,455,3,891721777
2558,77,238,5,884733965
2561,193,332,3,889123257
2562,38,139,2,892432786
2564,113,326,5,875935609
2566,207,531,4,877878342
2567,214,151,5,892668153
2569,18,154,4,880131358
2571,279,116,1,888799670
2573,115,92,4,881172049
2576,81,824,3,876534437
2580,41,28,4,890687353
2581,280,554,1,891701998
2582,287,249,5,875334430
2583,117,50,5,880126022
2584,178,106,2,882824983
2586,256,1057,2,882163805
2588,318,659,4,884495868
2590,154,488,4,879138831
2591,186,385,4,879023894
2593,302,323,2,879436875
2595,99,168,5,885680374
2596,229,313,2,891631948
2597,126,262,4,887854726
2600,34,242,5,888601628
2601,173,323,5,877556926
2602,156,276,3,888185854
2603,122,215,4,879270676
2606,208,88,5,883108324
2608,279,65,1,875306767
2610,89,197,5,879459859
2612,315,305,5,881017419
2614,164,299,4,889401383
2616,93,412,2,888706037
2617,125,1180,3,892838865
2618,70,50,4,884064188
2619,177,960,3,880131161
2620,75,476,1,884050393
2623,312,228,3,891699040
2625,279,42,4,875308843
2631,102,405,2,888801812
2634,194,663,4,879524292
2635,38,432,1,892430282
2645,97,115,5,884239525
2646,314,1218,4,877887525
2647,319,338,2,879977242
2648,5,407,3,875635431
2649,15,685,4,879456288
2650,99,204,4,885679952
2651,123,192,5,879873119
2652,47,340,5,879439078
2658,83,640,2,880308550
2659,106,692,3,881453290
2660,287,11,5,875335124
2664,6,221,4,883599431
2667,279,827,1,888426577
2668,271,630,2,885848943
2671,280,693,3,891701027
2672,207,827,3,876018501
2675,286,628,4,875806800
2678,25,228,4,885852920
2679,76,92,4,882606108
2680,246,406,3,884924749
2682,235,647,4,889655045
2683,286,133,4,877531730
2684,48,174,5,879434723
2686,5,24,4,879198229
2688,286,7,4,875807003
2691,191,301,4,891561336
2692,287,56,5,875334759
2693,96,153,4,884403624
2694,125,615,3,879454793
2695,150,100,2,878746636
2696,93,15,5,888705388
2697,84,528,5,883453617
2698,318,50,2,884495696
2701,178,234,4,882826783
2703,195,496,4,888737525
2706,54,268,5,883963510
2708,14,474,4,890881557
2709,18,58,4,880130613
2711,289,849,4,876789943
2712,194,321,3,879520306
2713,11,746,4,891905032
2715,56,215,5,892678547
2717,38,465,5,892432476
2719,214,652,4,891543972
2720,102,300,3,875886434
2722,61,328,5,891206371
2723,307,100,3,879206424
2729,50,253,5,877052550
2730,194,530,4,879521167
2742,194,1206,1,879554453
2743,269,106,1,891451947
2744,99,895,3,885678304
2745,235,1149,4,889655595
2747,312,188,3,891698793
2749,234,71,3,892334338
2751,244,216,4,880605869
2752,316,588,1,880853992
2754,124,50,3,890287508
2755,137,237,4,881432965
2758,187,116,5,879464978
2759,193,554,3,889126088
2762,316,292,4,880853072
2763,271,514,4,885848408
2764,194,404,3,879522445
2766,277,1197,4,879543768
2768,89,1048,3,879460027
2769,253,50,4,891628518
2770,102,732,3,888804089
2773,246,816,4,884925218
2774,172,488,3,875537965
2775,280,38,3,891701832
2778,59,287,5,888203175
2780,315,651,3,879799457
2782,248,174,3,884534992
2788,70,584,3,884150236
2790,275,176,4,880314320
2791,48,259,4,879434270
2792,235,419,5,889655858
2793,83,413,1,891182379
2794,147,258,4,885594040
2796,246,728,1,884923829
2798,207,203,3,877124625
2799,234,485,3,892079434
2801,286,689,5,884583549
2802,69,12,5,882145567
2803,237,494,4,879376553
2808,114,175,5,881259955
2811,154,302,4,879138235
2812,106,660,4,881451631
2815,94,186,4,891722278
2818,229,315,1,891632945
2822,113,329,3,875935312
2823,255,859,3,883216748
2824,193,827,2,890859916
2826,259,750,4,888630424
2827,204,172,3,892513819
2828,78,412,4,879634223
2830,279,393,1,875314093
2832,288,127,5,886374451
2834,25,729,4,885852697
2835,119,213,5,874781257
2836,116,185,3,876453519
2837,123,13,3,879873988
2838,315,657,4,879821299
2839,142,243,1,888640199
2843,195,387,4,891762491
2846,233,482,4,877661437
2849,176,294,2,886047220
2850,157,405,3,886890342
2851,207,787,3,876079054
2853,251,144,5,886271920
2854,269,923,4,891447169
2855,178,148,4,882824325
2856,138,121,4,879023558
2857,30,82,4,875060217
2858,302,245,2,879436911
2859,34,690,4,888602513
2861,271,11,4,885848408
2862,69,175,3,882145586
2865,183,241,4,892323453
2866,269,411,1,891451013
2867,288,196,5,886373474
2871,57,831,1,883697785
2872,207,410,3,877838946
2873,271,211,5,885849164
2876,209,408,4,883417517
2878,279,1228,4,890779991
2880,307,173,5,879283786
2881,167,392,1,892738307
2882,22,791,1,878887227
2884,194,705,2,879524007
2888,59,855,4,888204502
2889,124,11,5,890287645
2891,256,692,5,882165066
2893,271,1266,2,885848943
2895,155,988,2,879371261
2896,318,476,4,884495164
2897,307,258,5,879283786
2898,28,7,5,881961531
2900,38,672,3,892434800
2902,255,217,2,883216600
2904,154,175,5,879138784
2906,116,301,3,892683732
2907,94,229,3,891722979
2912,207,508,4,877879259
2914,98,163,3,880499053
2916,178,218,3,882827776
2918,162,742,4,877635758
2920,307,1411,4,877124058
2921,269,514,4,891449123
2922,195,186,3,888737240
2924,189,91,3,893265684
2925,206,1394,1,888179981
2927,31,682,2,881547834
2928,94,157,5,891725332
2929,73,588,2,888625754
2930,256,819,4,882151052
2933,207,98,4,875509887
2935,286,151,5,875806800
2936,116,262,3,876751342
2938,148,495,4,877016735
2940,178,255,4,882824001
2942,123,847,4,879873193
2944,237,528,5,879376606
2945,140,301,3,879013747
2946,290,222,4,880731778
2947,177,79,4,880130758
2948,65,202,4,879217852
2950,125,796,3,892838591
2951,77,168,4,884752721
2953,117,405,5,880126174
2954,248,127,5,884535084
2955,5,423,4,875636793
2957,289,7,4,876789628
2958,241,294,3,887250085
2960,99,508,4,885678840
2961,275,523,4,880314031
2962,168,284,2,884288112
2963,28,380,4,881961394
2969,129,303,3,883244011
2971,94,33,3,891721919
2972,318,64,4,884495590
2974,290,476,3,880475837
2978,178,125,4,882824431
2981,138,151,4,879023389
2982,197,849,3,891410124
2983,215,157,4,891435573
2984,94,1119,4,891723261
2986,79,246,5,891271545
2987,279,1492,4,888430806
2988,189,30,4,893266205
2989,233,806,4,880610396
2993,70,417,3,884066823
2996,57,409,4,883697655
2998,206,245,1,888179772
2999,125,173,5,879454100
3002,65,56,3,879217816
3007,63,841,1,875747917
3008,323,117,3,878739355
3009,197,176,5,891409798
3010,277,273,5,879544145
3011,176,288,3,886046979
3012,38,838,2,892433680
3013,99,546,4,885679353
3015,59,663,4,888204928
3016,59,702,5,888205463
3017,26,15,4,891386369
3019,112,354,3,891304031
3021,121,405,2,891390579
3026,287,92,4,875334896
3028,106,703,4,881450039
3030,230,210,5,880484975
3031,246,184,4,884921948
3032,22,511,4,878887983
3033,165,258,5,879525672
3034,161,174,2,891170800
3037,195,181,5,875771440
3040,77,125,3,884733014
3042,186,588,4,879024535
3043,256,280,5,882151167
3044,84,529,5,883453108
3045,74,288,3,888333280
3046,102,432,3,883748418
3047,194,770,4,879525342
3049,1,92,3,876892425
3051,211,300,2,879461395
3053,234,657,4,892079840
3059,1,228,5,878543541
3064,307,71,5,879283169
3065,147,339,5,885594204
3067,296,286,5,884196209
3068,217,82,5,889069842
3069,80,886,4,883605238
3070,314,9,4,877886375
3074,68,118,2,876974248
3075,215,151,5,891435761
3078,102,118,3,888801465
3079,189,120,1,893264954
3080,112,750,4,884992444
3082,188,474,4,875072674
3083,56,585,3,892911366
3084,56,230,5,892676339
3085,20,11,2,879669401
3086,20,176,2,879669152
3089,307,431,4,877123333
3091,23,404,4,874787860
3094,22,227,4,878888067
3095,79,508,3,891271676
3096,18,647,4,880129595
3098,312,480,5,891698224
3099,256,29,4,882164644
3103,25,478,5,885852271
3104,195,407,2,877835302
3105,152,147,3,880149045
3108,194,576,2,879528568
3109,271,624,2,885849558
3110,162,121,4,877636000
3112,6,532,3,883600066
3113,22,433,3,878886479
3117,271,22,5,885848518
3118,269,478,4,891448980
3119,315,431,2,879821300
3120,178,121,5,882824291
3122,76,135,5,875028792
3123,318,648,5,884495534
3124,279,1291,4,875297708
3125,75,121,4,884050450
3129,217,195,5,889069709
3131,246,121,4,884922627
3132,284,906,3,885328836
3134,244,31,4,880603484
3138,256,802,3,882164955
3139,46,690,5,883611274
3141,83,364,1,886534501
3144,116,248,3,876452492
3146,155,748,2,879371261
3147,318,508,4,884494976
3148,274,288,4,878944379
3151,188,191,3,875073128
3152,119,313,5,886176135
3153,270,306,5,876953744
3155,131,845,4,883681351
3156,250,260,4,878089144
3157,33,307,3,891964148
3158,37,183,4,880930042
3159,6,211,5,883601155
3163,102,1025,2,883278200
3166,17,508,3,885272779
3168,125,150,1,879454892
3170,235,511,5,889655162
3171,1,266,1,885345728
3173,56,194,5,892676908
3174,83,1035,4,880308959
3175,100,355,4,891375313
3176,106,828,2,883876872
3177,270,327,5,876953900
3179,115,228,4,881171488
3180,286,771,2,877535119
3181,234,151,3,892334481
3184,271,121,2,885848132
3186,189,462,5,893265741
3191,1,121,4,875071823
3192,150,246,5,878746719
3194,179,751,1,892151565
3197,157,1132,3,886891132
3198,193,368,1,889127860
3200,166,322,5,886397723
3202,253,183,5,891628341
3203,261,117,4,890455974
3204,269,1020,4,891449571
3205,269,136,4,891449075
3206,322,197,5,887313983
3208,112,748,3,884992651
3209,170,245,5,884103758
3210,271,823,3,885848237
3211,294,288,5,877818729
3214,26,257,3,891371596
3216,26,7,3,891350826
3218,318,204,5,884496218
3220,279,88,1,882146554
3221,279,562,3,890451433
3222,207,14,4,875504876
3223,279,163,5,875313311
3224,230,238,1,880484778
3225,94,235,4,891722980
3227,121,86,5,891388286
3232,48,690,4,879434211
3233,102,264,2,883277645
3234,1,114,5,875072173
3235,180,79,3,877442037
3236,255,879,3,883215660
3237,250,2,4,878090414
3238,119,716,5,874782190
3239,101,282,3,877135883
3240,244,220,2,880605264
3241,67,1,3,875379445
3243,59,238,5,888204553
3245,177,919,4,880130736
3246,1,132,4,878542889
3248,1,74,1,889751736
3250,232,705,5,888549838
3252,102,313,3,887048184
3253,279,1093,4,875298330
3254,279,1493,1,888465068
3255,22,173,5,878886368
3256,122,715,5,879270741
3258,119,1101,5,874781779
3259,261,259,4,890454843
3260,1,134,4,875073067
3261,94,45,5,886008764
3262,330,11,4,876546561
3264,6,180,4,883601311
3265,188,88,4,875075300
3267,253,203,4,891628651
3268,215,194,4,891436150
3271,6,477,1,883599509
3272,307,1110,4,877122208
3275,74,326,4,888333329
3277,4,260,4,892004275
3278,261,294,4,890454217
3279,159,259,4,893255969
3280,137,55,5,881433689
3282,286,158,3,877533472
3284,270,230,3,876955868
3285,91,172,4,891439208
3286,296,272,5,884198772
3287,125,483,4,879454628
3290,296,510,5,884197264
3291,234,500,3,892078890
3292,237,100,5,879376381
3293,150,13,4,878746889
3296,271,8,4,885848770
3299,113,294,4,875935277
3304,288,742,3,886893063
3305,111,887,3,891679692
3306,194,196,3,879524007
3311,14,357,2,890881294
3312,22,687,1,878887476
3313,207,746,4,877878342
3314,312,1299,4,891698832
3316,68,411,1,876974596
3317,195,887,4,886782489
3318,271,50,5,885848640
3319,74,9,4,888333458
3322,195,14,4,890985390
3323,18,199,3,880129769
3327,227,293,5,879035387
